Label,String,Translation
DisplayHelp_Sound_G1_T4,"The Happy Professor", 
DisplayHelp_Sound_GB_T1,"Emerald Circus", 
DisplayHelp_Sound_V2_T5,"Thing: Battery", 
DisplayHelp_Sound_B1_T1,"Indigo Underground", 
DisplayHelp_Sound_RB,"The Crimson Tower", 
DisplayHelp_Sound_GB_T2,"Lemmy's Grand Finale", 
DisplayHelp_Sound_V2_T6,"Thing: Compass", 
DisplayHelp_Sound_B1_T2,"Straw of Doom (Reprise)", 
DisplayHelp_Sound_O2_T1,"Kiwano Temple", 
DisplayHelp_Sound_GB_T3,"Thing: Disco Ball", 
DisplayHelp_Sound_B1_T3,"Thing: Lemon", 
DisplayHelp_Sound_O2_T2,"Magma Flows, Lava Glows", 
DisplayHelp_Sound_GB_T4,"Paint the Dance Floor", 
DisplayHelp_Sound_B1_T4,"Thing: Plunger", 
DisplayHelp_Sound_O2_T3,"A Fearsome Foe", 
DisplayHelp_Sound_KP,"Black Bowser's Castle", 
DisplayHelp_Sound_O1,"Marmalade Valley", 
DisplayHelp_Sound_YB,"The Golden Coliseum", 
DisplayHelp_Sound_O2,"Kiwano Temple", 
DisplayHelp_Sound_O3,"Toad Trainworks", 
DisplayHelp_Sound_O4,"Tangerino Grill", 
DisplayHelp_Art_T00,"Art Style Concept", 
DisplayHelp_Art_T01,"Red World", 
DisplayHelp_Art_T02,"Indigo Underground", 
DisplayHelp_Art_T03,"Initial Mario Designs", 
DisplayHelp_Art_T04,"Bloo Bay Beach ", 
DisplayHelp_Art_T05,"Mountainous Region", 
DisplayHelp_Sound_V1,"Plum Park", 
DisplayHelp_Art_T06,"Port Prisma", 
DisplayHelp_Sound_V2,"Violet Passage", 
DisplayHelp_Art_T07,"Opening Images", 
DisplayHelp_Sound_V3,"Vortex Island", 
DisplayHelp_Sound_V4_T1,"Fortune Island, Ahoy!", 
DisplayHelp_Art_T08,"The Crimson Tower", 
DisplayHelp_Sound_G3_T1,"Fight! (Pixel Mix)", 
DisplayHelp_Sound_V4,"Lighthouse Island", 
DisplayHelp_Sound_V4_T2,"Lighthouse Disco", 
DisplayHelp_Sound_VB_T1,"Fortune Island", 
DisplayHelp_Art_T09,"Chosen Toads", 
DisplayHelp_Sound_G3_T2,"Thing: Claw Hammer", 
DisplayHelp_Sound_VB_T2,"Fortune Island (Parallel)", 
DisplayHelp_Sound_G3_T3,"Thing: Recorder", 
DisplayHelp_Sound_VB_T3,"Rumble with Wendy", 
DisplayHelp_Sound_VB_T4,"Thing: Salt and Pepper", 
DisplayHelp_Sound_VB_T5,"Thing: Charcoal Grill", 
DisplayHelp_Sound_O4_T1,"Tangerino Grill", 
DisplayHelp_Sound_OB,"Sunset Express", 
DisplayHelp_Sound_VB_T6,"Prismatic Rhapsody", 
DisplayHelp_Sound_Y2_T1,"Sunglow Ridge", 
DisplayHelp_Sound_O4_T2,"Kitchen Stadium", 
DisplayHelp_Sound_OB_T1,"Sunset Express", 
DisplayHelp_Sound_Y2_T2,"Unfurl Power", 
DisplayHelp_Sound_O4_T3,"Cooking With Mario", 
DisplayHelp_Sound_OB_T2,"The Wandering Sombrero", 
DisplayHelp_Sound_O4_T4," cThing: Magnifying Glass d", 
DisplayHelp_Sound_OB_T3,"Larry's Runaway Train", 
DisplayHelp_Art_T20,"Plum Park", 
DisplayHelp_Sound_TN,"Port Prisma", 
DisplayHelp_Sound_OB_T4,"This Here's Paint Country", 
DisplayHelp_Art_T21,"Snifit or Whiffit", 
DisplayHelp_Art_T22,"Super Ludship", 
DisplayHelp_Art_T23,"Forest Areas", 
DisplayHelp_Sound_TN_T1,"Port Prisma", 
DisplayHelp_Sound_R2_T1,"Cherry Lake", 
DisplayHelp_Art_T24,"Toad Trainworks", 
DisplayHelp_Sound_TN_T2,"Prisma Cardware", 
DisplayHelp_Sound_R2_T2,"Cut Out the Cutout!", 
DisplayHelp_Art_T25,"Captain's Ship", 
DisplayHelp_Sound_TN_T3,"Prisma Museum", 
DisplayHelp_Sound_R2_T3,"#1 Thing Squeezer", 
DisplayHelp_Sound_VB,"Fortune Island", 
DisplayHelp_Art_T26,"Train Model D555", 
DisplayHelp_Sound_TN_T4,"Prisma Postal Toad", 
DisplayHelp_Sound_R2_T4,"Power of the Chosen", 
DisplayHelp_Art_T27,"The Violet Isles", 
DisplayHelp_Sound_TN_T5,"Sketchy Corner", 
DisplayHelp_Art_T28,"Tangerino Grill", 
DisplayHelp_Sound_TN_T6,"Broken Down Town", 
DisplayHelp_Art_T29,"Foreman and Captain", 
DisplayHelp_Sound_TN_T7,"Toad in Trouble!", 
DisplayHelp_Sound_TN_T8,"Straw of Doom", 
DisplayHelp_Sound_G1,"Mondo Woods", 
DisplayHelp_Sound_V3_T1,"Island in Violet", 
DisplayHelp_Sound_G2,"Sacred Forest", 
DisplayHelp_Sound_V3_T2,"Island in Violet (Parallel)", 
DisplayHelp_Sound_G3,"Green Energy Plant", 
DisplayHelp_Sound_V3_T3,"Fight! (Parallel Mix)", 
DisplayHelp_Sound_G4,"Mossrock Theater", 
DisplayHelp_Sound_B2_T1,"Bloo Bay Beach", 
DisplayHelp_Sound_B2_T2,"Onstage at Oceanfest", 
DisplayHelp_Sound_O3_T1,"Toad Trainworks", 
DisplayHelp_Sound_B2_T3,"Toad Shuffle", 
DisplayHelp_Sound_O3_T2,"Crane Game", 
DisplayHelp_Sound_B1,"Indigo Underground", 
DisplayHelp_Sound_B2_T4,"On Blissful Beach", 
DisplayHelp_Sound_O3_T3,"Fanfare of Revival", 
DisplayHelp_Sound_B2,"Bloo Bay Beach", 
DisplayHelp_Sound_B2_T5,"Paper Pipeline", 
DisplayHelp_Sound_Y4_T1,"Hole in the Sand", 
DisplayHelp_Sound_V1_T1,"Plum Park", 
DisplayHelp_Sound_B2_T6,"Thing: Fan", 
DisplayHelp_Sound_B3,"Dark Bloo Inn", 
DisplayHelp_Sound_Y4_T2,"Snifit Hideout", 
DisplayHelp_Sound_YB_T1,"The Golden Coliseum", 
DisplayHelp_Sound_V1_T2,"Poisonous Plum Park", 
DisplayHelp_Sound_B4,"Cobalt Base", 
DisplayHelp_Sound_Y4_T3,"Attack of the Pokeys", 
DisplayHelp_Sound_YB_T2,"Super Smashle Royale", 
DisplayHelp_Sound_V1_T3,"Careless in Love", 
DisplayHelp_Sound_YB_T3,"Iggy Battle", 
DisplayHelp_Sound_V1_T4,"Soul Rumblings", 
DisplayHelp_Sound_YB_T4,"Thing: Ice Pick", 
DisplayHelp_Sound_V1_T5,"Thing: Teapot", 
DisplayHelp_Sound_YB_T5,"Thing: Bottle Opener", 
DisplayHelp_Sound_YB_T6,"Prisma Prance Trance", 
DisplayHelp_Sound_R4_T1,"Redpepper Spa", 
DisplayHelp_Sound_O1_T1,"Marmalade Valley", 
DisplayHelp_Sound_R4_T2,"Thing: Hair Dryer", 
DisplayHelp_Sound_RB_T1,"The Crimson Tower", 
DisplayHelp_Sound_O1_T2,"Li'l Princess, Big Bark", 
DisplayHelp_Sound_RB_T2,"Bowser's Airship Aloft", 
DisplayHelp_Sound_GB,"Emerald Circus", 
DisplayHelp_Sound_RB_T3,"Boss Incoming!", 
DisplayHelp_Sound_RB_T4,"ME WILL ROCK ME", 
DisplayHelp_Sound_RB_T5,"You Got the Paint Star!", 
DisplayHelp_Sound_RB_T6,"Paint Star Memories", 
DisplayHelp_Sound_RB_T7,"Thing: Cat-o-Luck", 
DisplayHelp_Sound_RB_T8,"Prism Samba", 
DisplayHelp_Sound_KP_T1,"Black Bowser's Castle", 
DisplayHelp_Sound_KP_T2,"Rainbow Road", 
DisplayHelp_Sound_BB,"Fort Cobalt", 
DisplayHelp_Sound_G4_T1,"Mossrock Theater", 
DisplayHelp_Sound_KP_T3,"ROYal Rumble", 
DisplayHelp_Sound_G4_T2,"The Juggler (Piano)", 
DisplayHelp_Sound_KP_T4,"Bowser's Theme", 
DisplayHelp_Sound_G4_T3,"The Juggler", 
DisplayHelp_Sound_KP_T5,"Bowser Battle", 
DisplayHelp_Sound_KP_T6,"Blackout", 
DisplayHelp_Sound_B4_T1,"Snifit or Whiffit Theme", 
DisplayHelp_Sound_KP_T7,"Farewell", 
DisplayHelp_Art_T10,"Rescue Squad", 
DisplayHelp_Sound_B4_T2,"Your Answers, Please!", 
DisplayHelp_Sound_BB_T1,"Fort Cobalt", 
DisplayHelp_Sound_KP_T8,"Peace Once More", 
DisplayHelp_Art_T11,"Marmalade Valley", 
DisplayHelp_Sound_B4_T3,"Look Sharp!", 
DisplayHelp_Sound_BB_T2,"Shy Guy Squad", 
DisplayHelp_Sound_Y3_T1,"Château Chanterelle", 
DisplayHelp_Art_T12,"Kiwano Temple", 
DisplayHelp_Sound_B4_T4,"Thing: Instant Camera", 
DisplayHelp_Sound_BB_T3,"Super Ludship", 
DisplayHelp_Sound_Y3_T2,"Thing: Piggy Bank", 
DisplayHelp_Sound_SP,"Special", 
DisplayHelp_Art_T13,"Items", 
DisplayHelp_Sound_BB_T4,"Battle with Ludwig", 
DisplayHelp_Art_T14,"Coliseum and Chariots", 
DisplayHelp_Sound_BB_T5,"Prism Waltz", 
DisplayHelp_Sound_G2_T1,"A Forest So Sacred", 
DisplayHelp_Art_T15,"Princess Peach's Boat", 
DisplayHelp_Sound_G2_T2,"Goomba 5-Stack Jam", 
DisplayHelp_Art_T16,"Dark Bloo Inn", 
DisplayHelp_Sound_G2_T3,"Kickin' the Invincible", 
DisplayHelp_Art_T17,"Rock Paper Wizard", 
DisplayHelp_Sound_R3_T1,"Redpepper Volcano", 
DisplayHelp_Sound_G2_T4,"Thing: Turnip", 
DisplayHelp_Art_T18,"The Shy Bandit", 
DisplayHelp_Sound_R3_T2,"Flame On, Draggadon!", 
DisplayHelp_Art_T19,"Roshambo Temple ", 
DisplayHelp_Sound_Y1_T1,"Daffodil Peak", 
DisplayHelp_Sound_Y1_T2,"The Ranger's Cabin", 
DisplayHelp_Sound_Y1_T3,"Spinning-Door Game", 
DisplayHelp_Sound_R1,"Ruddy Road", 
DisplayHelp_Sound_R2,"Cherry Lake", 
DisplayHelp_Sound_R3,"Redpepper Volcano", 
DisplayHelp_Sound_R1_T1,"Ruddy Road", 
DisplayHelp_Sound_R4,"Redpepper Crater", 
DisplayHelp_Art_T30,"Hole in the Sand", 
DisplayHelp_Sound_R1_T2,"Fight!", 
