Label,String,Translation
ItemHelp_PNL_SMPL_RECORDER,"A replica card that allows you to use
a recorder in battle.", 
ItemHelp_KEY_B2_BEACH_KEY,"The key to get into Bloo Bay Beach's
relaxation oasis. Lose yourself in the
hypnotic rhythm of the waves.", 
ItemHelp2_PNL_TURNIP,"Origin: Sacred Forest Entrance", 
ItemHelp_PNL_NOK,"Retreats inside its shell, and
throws itself at all enemies.", 
ItemHelp_PNL_ROY,"Scares off enemies with his cool red
shades.", 
ItemHelp_PNL_SMPL_LEMON,"A replica card that allows you to use
a lemon in battle.", 
ItemHelp_PNL_SMPL_INSTANT_CAMERA,"A replica card that allows you to use
an instant camera in battle.", 
ItemHelp_PNL_STHEI_Y,"Slurps paint from a single enemy to
restore its own HP.", 
ItemHelp_PNL_COMPASS,"Directs lost travelers to their
destination.", 
ItemHelp_PNL_MIRROR_BALL,"This relic from years past is making a
comeback. None can resist its call to
hit the dance floor!", 
ItemHelp_PNL_BIG_SPRING_JUMP,"Quickly stomps a single enemy with
extra power, up to 10 times.", 
ItemHelp_PNL_TMET,"Retreats inside its shell, and hurls itself
at all enemies.", 
ItemHelp_PNL_TURNIP,"This turnip is so big that you can't
pull it out without 26 hands and a
big", "Heave ho!""", 
ItemHelp_PNL_JANKEN_ROCK,"Beats scissors.
Loses to paper.
Ties rock.", 
ItemHelp_PNL_POW_BLOCK,"Shakes the ground to deal damage.
Can crumple enemies and deliver
higher damage if executed well.", 
ItemHelp_PNL_LMY,"Scares off enemies with his rainbow
mohawk.", 
ItemHelp_PNL_LOUPE,"Makes things appear larger than
they are. Can also fry ants and
other various creatures.", 
ItemHelp2_PNL_LUCKYCAT,"Origin: Top floor of the Crimson Tower", 
ItemHelp2_PNL_KANADUCHI,"Origin: Pipe room in Green Energy Plant", 
ItemHelp_PNL_SUPERBIG_ROLLING_HAMMER,"Whacks a single enemy from the side
with a super-strong hammer. Damages
multiple enemies if executed well.", 
ItemHelp_KEY_V2_SEA_MEMO_1,"- Day 1 -
We turned after the smiling mushroom.", 
ItemHelp_PNL_FROG,"Allows you to jump over enemy attacks
completely if executed well. Lasts
until you take damage.", 
ItemHelp_KEY_V2_SEA_MEMO_2,"- Day 2 -
I'm feeling good today.
I was even able to get 70 points!", 
ItemHelp_KEY_R2_KINOPIO_PANTS,"Standard-issue Toad pants. At first
glance they look like undies or a
diaper, but they're just really short
pants.", 
ItemHelp_KEY_V2_SEA_MEMO_3,"- Day 3 -
We angered the mushroom today,
and things took a starboard turn
for the better.", 
ItemHelp_KEY_V2_SEA_MEMO_4,"- Day 4 -
The coins showed us the way.
Possibly because we collected more
than 25.", 
ItemHelp_PNL_KPA,"Falls from the sky and crushes
everything.", 
ItemHelp_PNL_SMPL_BALLOON,"A replica card that allows you to use
balloons in battle.", 
ItemHelp_KEY_V2_SEA_MEMO_5,"- Day 5 -
An unnatural mist has descended.
We've no choice but to trust the
direction that the needle points.", 
ItemHelp2_PNL_ICE_PICK,"Origin: Storage in Golden Coliseum ", 
ItemHelp2_PNL_WASHER,"Origin: Parallel vortex in Vortex Island", 
ItemHelp_PNL_JUMPX2,"Stomps a single enemy with a
regular jump. Repeats twice.", 
ItemHelp_PNL_TOGE_MUC_B,"Spits three bullets at a single enemy.", 
ItemHelp_PNL_JUMPX3,"Stomps a single enemy with a regular
jump. Repeats three times.", 
ItemHelp_PNL_MUC_B,"Spits a bullet at a single enemy.", 
ItemHelp2_PNL_FAN,"Origin: Scenic spot in Cherry Lake", 
ItemHelp_PNL_HAMMERX2,"Whacks one enemy with a regular
hammer. Damages multiple enemies
if executed well. Repeats twice.", 
ItemHelp_PNL_ROLLING_HAMMER,"Whacks a single enemy from the side
with a hammer. Damages multiple
enemies if executed well.", 
ItemHelp_PNL_FAN,"The blades inside rotate at high speed
to create a nice breeze.", 
ItemHelp_PNL_WASHER,"Swishes water and agitates clothing
in order to remove stubborn stains.", 
ItemHelp_PNL_HAMMERX3,"Whacks one enemy with a regular
hammer. Damages multiple enemies
if executed well. Repeats three times.", 
ItemHelp_PNL_SNB_G,"Throws itself at a single enemy.", 
ItemHelp_PNL_IGY,"Scares off enemies with his lanky
dimensions.", 
ItemHelp_PNL_SMPL_TEAPOT,"A replica card that allows you to use
a teapot in battle.", 
ItemHelp2_PNL_BULB,"Origin: Top floor in Lighthouse Island", 
